priority_score,basename,path,authority,depth,file_count,path_length,quarantine,duplicate_group_count,authorities_seen,recommended_action,priority_score
0,📂 ROOT,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT,business_system_authority,5,0,118,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,🔬 DrMarchand’s • Laboratory™️,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/🔬 DrMarchand’s • Laboratory™️,business_system_authority,6,0,146,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,🔬 DrMarchand’s • Laboratory™️,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/🔬 DrMarchand’s • Laboratory™️,landing_bridge_shortcut_layer,6,0,159,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,0
0,⚗️  DrMarchand’s LABRATORY,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/⚗️  DrMarchand’s LABRATORY,business_system_authority,6,0,143,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,🌱,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/🌱,business_system_authority,4,0,109,false,2,business_system_authority,candidate_duplicate_review,0
0,🌱,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/🌱,business_system_authority,5,0,113,false,2,business_system_authority,candidate_duplicate_review,0
0,drmarchands-com-microsoft-pack,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/drmarchands-com-microsoft-pack,business_system_authority,3,0,129,false,2,business_system_authority,candidate_duplicate_review,0
0,drmarchands-com-microsoft-pack,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/drmarchands-com-microsoft-pack,business_system_authority,4,0,133,false,2,business_system_authority,candidate_duplicate_review,0
0,DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4,business_system_authority,3,0,154,false,4,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4,business_system_authority,4,0,158,false,4,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,0
0,DrMarchands_Infinity_OS_v4_8_8_DML_Workbench_Atlas_v0_4_MERGED,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_v4_8_8_DML_Workbench_Atlas_v0_4_MERGED,business_system_authority,3,0,161,false,2,business_system_authority,candidate_duplicate_review,0
0,DrMarchands_Infinity_OS_v4_8_8_DML_Workbench_Atlas_v0_4_MERGED,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_v4_8_8_DML_Workbench_Atlas_v0_4_MERGED,business_system_authority,4,0,165,false,2,business_system_authority,candidate_duplicate_review,0
0,© DrMarchand’s ⚛︎ Lab™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/© DrMarchand’s ⚛︎ Lab™,business_system_authority,2,0,101,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,© DrMarchand’s Lab,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab,business_system_authority,4,0,124,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,© DrMarchand’s Lab,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab,landing_bridge_shortcut_layer,3,0,133,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,© DESIGN ORCHARD℠,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DESIGN ORCHARD℠,business_system_authority,5,0,142,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,© DESIGN ORCHARD℠,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DESIGN ORCHARD℠,landing_bridge_shortcut_layer,4,0,151,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,DRMARCHAND’S LABORATORY℠,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DESIGN ORCHARD℠/DRMARCHAND’S LABORATORY℠,business_system_authority,6,0,167,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,© DrMarchand’s Lab⚛︎ratory™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DrMarchand’s Lab⚛︎ratory™,business_system_authority,5,0,152,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,© DrMarchand’s Lab⚛︎ratory™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DrMarchand’s Lab⚛︎ratory™,landing_bridge_shortcut_layer,4,0,161,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,© DrMarchand’s Laboratory,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DrMarchand’s Lab⚛︎ratory™/© DrMarchand’s Laboratory,business_system_authority,6,0,178,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,👥 Users,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/👥 Users,business_system_authority,4,0,113,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,👥 Users,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/👥 Users,landing_bridge_shortcut_layer,3,0,122,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,drmarchand420,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™/👥 Users/drmarchand420,business_system_authority,5,0,127,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,0
0,drmarchand420,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/👥 Users/drmarchand420,landing_bridge_shortcut_layer,4,0,136,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,0
0,manifests,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/07_CODE/manifests,business_system_authority,2,0,89,false,2,business_system_authority;legacy_personal_review,candidate_duplicate_review,0
0,Bridge (view-only conflicts 2026-04-22 3),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22 3),creative_payload_authority,5,0,169,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,0
0,Bridge (view-only conflicts 2026-04-22 4),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22 4),creative_payload_authority,5,0,169,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,0
0,Bridge (view-only conflicts 2026-04-22 6),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22 6),creative_payload_authority,5,0,169,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,0
0,Bridge (view-only conflicts 2026-04-22 5),/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/Bridge (view-only conflicts 2026-04-22 5),creative_payload_authority,5,0,169,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,0
0,KEJ Studio™.Outbox,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎥 KEJ Studio℠/🎥 KEJ Studio℠.🏢/📤 Outbox.KEJ Studio™/KEJ Studio™.Outbox,creative_payload_authority,5,0,146,false,2,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,0
0,🎨 Creative Canvas,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas,creative_payload_authority,3,0,117,false,2,creative_payload_authority,candidate_duplicate_review,0
0,🎬 KEJ Studio.📨,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio.📨,creative_payload_authority,5,0,146,false,2,creative_payload_authority,candidate_duplicate_review,0
0,🎬 KEJ Studio.📨,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio.📨,creative_payload_authority,4,0,123,false,2,creative_payload_authority,candidate_duplicate_review,0
0,🎥 KEJ Studio™.📥,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio.📨/🎥 KEJ Studio™.📥,creative_payload_authority,6,0,162,false,2,creative_payload_authority,candidate_duplicate_review,0
0,🎥 KEJ Studio™.📥,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio.📨/🎥 KEJ Studio™.📥,creative_payload_authority,5,0,139,false,2,creative_payload_authority,candidate_duplicate_review,0
0,KEJ Studio™.📧,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio.📨/KEJ Studio™.📧,creative_payload_authority,6,0,160,false,2,creative_payload_authority,candidate_duplicate_review,0
0,KEJ Studio™.📧,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio.📨/KEJ Studio™.📧,creative_payload_authority,5,0,137,false,2,creative_payload_authority,candidate_duplicate_review,0
0,🎬 KEJ Studio™.📤,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio™.📤,creative_payload_authority,5,0,147,false,2,creative_payload_authority,candidate_duplicate_review,0
0,🎬 KEJ Studio™.📤,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/🎬 KEJ Studio™.📤,creative_payload_authority,4,0,124,false,2,creative_payload_authority,candidate_duplicate_review,0
0,CANVAS,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/drmarchand-creative-canvas-pack/CANVAS,creative_payload_authority,6,0,177,false,2,creative_payload_authority,candidate_duplicate_review,0
